Dend_L,Dend_Ra,Dend_cm,Dend_diam,Dend_nseg,Soma_L,Soma_Ra,Soma_cm,Soma_diam,Soma_ek,Soma_el_napp,Soma_ena,Soma_gkfbar_napp,Soma_gksbar_napp,Soma_gl_napp,Soma_gnabar_napp,Soma_gnapbar_napp,Soma_mact_napp,Soma_nseg,Soma_rinact_napp,Soma_vtraub_napp,Type
9134.48275862069,70.0,1.0,86.5,1,98.05172413793103,70.0,1.0,98.05172413793103,-10.0,0.0,120.0,0.0021267241379310346,0.022155172413793105,0.0012090909090909092,0.07456896551724138,0.0006939655172413792,19.010344827586206,1,0.061655172413793105,0.0,FF
9220.689655172413,70.0,1.0,87.0,1,98.93103448275862,70.0,1.0,98.93103448275862,-10.0,0.0,120.0,0.002081034482758621,0.021793103448275862,0.0012227272727272727,0.07474137931034483,0.0006913793103448275,19.086206896551722,1,0.06179310344827586,0.0,FF
9306.896551724138,70.0,1.0,87.5,1,99.8103448275862,70.0,1.0,99.8103448275862,-10.0,0.0,120.0,0.002035344827586207,0.02143103448275862,0.0012363636363636364,0.07491379310344827,0.0006887931034482758,19.16206896551724,1,0.06193103448275862,0.0,FF
9393.103448275862,70.0,1.0,88.0,1,100.6896551724138,70.0,1.0,100.6896551724138,-10.0,0.0,120.0,0.001989655172413793,0.021068965517241377,0.00125,0.07508620689655172,0.0006862068965517241,19.237931034482756,1,0.06206896551724138,0.0,FF
9479.310344827587,70.0,1.0,88.14285714285714,1,101.56896551724138,70.0,1.0,101.56896551724138,-10.0,0.0,120.0,0.0019439655172413795,0.020706896551724138,0.0012627551020408163,0.07525862068965516,0.0006836206896551724,19.313793103448276,1,0.062206896551724136,0.0,FF
9565.51724137931,70.0,1.0,88.28571428571429,1,102.44827586206897,70.0,1.0,102.44827586206897,-10.0,0.0,120.0,0.0018982758620689657,0.0203448275862069,0.0012755102040816328,0.07543103448275862,0.0006810344827586207,19.389655172413793,1,0.062344827586206894,0.0,FF
9651.724137931034,70.0,1.0,88.42857142857143,1,103.32758620689656,70.0,1.0,103.32758620689656,-10.0,0.0,120.0,0.0018525862068965518,0.019982758620689656,0.001288265306122449,0.07560344827586206,0.000678448275862069,19.46551724137931,1,0.06248275862068965,0.0,FF
9737.931034482759,70.0,1.0,88.57142857142857,1,104.20689655172414,70.0,1.0,104.20689655172414,-10.0,0.0,120.0,0.001806896551724138,0.019620689655172413,0.0013010204081632653,0.07577586206896551,0.0006758620689655172,19.541379310344826,1,0.06262068965517241,0.0,FF
9824.137931034482,70.0,1.0,88.71428571428571,1,105.08620689655172,70.0,1.0,105.08620689655172,-10.0,0.0,120.0,0.0017612068965517243,0.01925862068965517,0.0013137755102040816,0.07594827586206895,0.0006732758620689655,19.617241379310343,1,0.06275862068965517,0.0,FF
9910.344827586207,70.0,1.0,88.85714285714286,1,105.9655172413793,70.0,1.0,105.9655172413793,-10.0,0.0,120.0,0.0017155172413793104,0.01889655172413793,0.001326530612244898,0.07612068965517241,0.0006706896551724137,19.69310344827586,1,0.06289655172413793,0.0,FF
9996.551724137931,70.0,1.0,89.0,1,106.84482758620689,70.0,1.0,106.84482758620689,-10.0,0.0,120.0,0.0016698275862068966,0.01853448275862069,0.0013392857142857143,0.07629310344827585,0.000668103448275862,19.768965517241377,1,0.0630344827586207,0.0,FF
10082.758620689656,70.0,1.0,89.14285714285714,1,107.72413793103448,70.0,1.0,107.72413793103448,-10.0,0.0,120.0,0.001624137931034483,0.01817241379310345,0.0013520408163265306,0.0764655172413793,0.0006655172413793103,19.844827586206893,1,0.06317241379310345,0.0,FF
10168.96551724138,70.0,1.0,89.28571428571429,1,108.60344827586206,70.0,1.0,108.60344827586206,-10.0,0.0,120.0,0.001578448275862069,0.017810344827586207,0.001364795918367347,0.07663793103448274,0.0006629310344827586,19.92068965517241,1,0.06331034482758621,0.0,FF
10255.172413793103,70.0,1.0,89.42857142857143,1,109.48275862068965,70.0,1.0,109.48275862068965,-10.0,0.0,120.0,0.0015327586206896552,0.017448275862068964,0.0013775510204081633,0.0768103448275862,0.0006603448275862069,19.99655172413793,1,0.06344827586206897,0.0,FF
10341.379310344828,70.0,1.0,89.57142857142857,1,110.36206896551724,70.0,1.0,110.36206896551724,-10.0,0.0,120.0,0.0014870689655172415,0.017086206896551725,0.0013903061224489796,0.07698275862068964,0.0006577586206896551,20.072413793103447,1,0.06358620689655173,0.0,FF
10427.58620689655,70.0,1.0,89.71428571428571,1,111.24137931034483,70.0,1.0,111.24137931034483,-10.0,0.0,120.0,0.0014413793103448278,0.016724137931034482,0.0014030612244897958,0.07715517241379309,0.0006551724137931034,20.148275862068964,1,0.06372413793103449,0.0,FF
10513.793103448275,70.0,1.0,89.85714285714286,1,112.12068965517241,70.0,1.0,112.12068965517241,-10.0,0.0,120.0,0.0013956896551724138,0.016362068965517243,0.0014158163265306123,0.07732758620689653,0.0006525862068965517,20.22413793103448,1,0.06386206896551724,0.0,FF
10600.0,70.0,1.0,90.0,1,113.0,70.0,1.0,113.0,-10.0,0.0,120.0,0.00135,0.016,0.0014285714285714286,0.07749999999999999,0.00065,20.299999999999997,1,0.064,0.0,FF
